area;codice_NUTS1;codice_NUTS2;codice_regione_ISTAT;denominazione_struttura;lat;lng;nome_area;tipologia
SIC;ITG;ITG1;19;AZ. OSP. UNIV. PAOLO GIACCONE;38.1031358;13.3617542;Sicilia;Territoriale
SIC;ITG;ITG1;19;AZ.OSP.UNIV.P.GIACCONE;38.1031358;13.3617542;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;AZIENDA OSPEDALIERA PAPARDO;38.2638574;15.5965147;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;C.E.P.A.I.D. ONLUS;37.79433;12.44103;Sicilia;Territoriale
SIC;ITG;ITG1;19;C.MED. NUCLEARE S. GAETANO SRL;38.128378;13.35191;Sicilia;Territoriale
SIC;ITG;ITG1;19;C.O.T. S.P.A. (CURE ORTOPED. TRAUM.);38.1898948;15.5440942;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;C.S.R. - CENTRO DI COMISO;36.9516407;14.5956628;Sicilia;Territoriale
SIC;ITG;ITG1;19;C.S.R.MILITELLO VAL DI CATANIA;37.2761645;14.7952164;Sicilia;Territoriale
SIC;ITG;ITG1;19;C.T.O. CENTRO TRAUMATOLOGICO ORTOPEDICO;38.1517544;13.3404698;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CASA CURA CENTRO CATANESE MED. E CH.;37.5370526;15.1206421;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CASA DI CURA  MUSUMECI GESCAS;37.5535635;15.0719957;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CASA DI CURA 'TRIOLO ZANCLA' S.P.A.;38.1194822;13.3664156;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CASA DI CURA CANDELA SPA;38.1228247;13.3551213;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CASA DI CURA CAPPELLANI GIOMI S.P.A.;38.214343;15.561429;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CASA DI CURA CARMIDE;37.5369996;15.1100508;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CASA DI CURA CLINICA DEL MEDITERRANEO;36.9193461;14.7045277;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CASA DI CURA CRISTO RE;38.1961381;15.5493848;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CASA DI CURA G.B. MORGAGNI S.R.L.;37.5333782;15.0799813;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CASA DI CURA GIBIINO SRL;37.5277898;15.0867642;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CASA DI CURA LA MADDALENA S.P.A.;38.1677273;13.313987;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CASA DI CURA LATTERI VALSAVA S.R.L.;38.1409239;13.3463637;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CASA DI CURA MACCHIARELLA S.P.A.;38.1186866;13.3436355;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CASA DI CURA MADONNA DEL ROSARIO;37.5223772;15.0779544;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CASA DI CURA MARIA ELEONORA HOSPITAL SRL;38.117235;13.3294607;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CASA DI CURA MONS. G. CALACIURA CENACOLO;37.6532858;14.8823943;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CASA DI CURA NOTO PASQUALINO S.R.L.;38.1217254;13.3426116;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CASA DI CURA PROF.E.FALCIDIA SRL;37.52834199999999;15.086993;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CASA DI CURA RIABILITATIVA VILLA SOFIA;37.5998699;15.1664816;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CASA DI CURA S.CAMILLO;38.1938152;15.5480486;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CASA DI CURA SERENA S.P.A.;38.116206;13.328236;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CASA DI CURA TORINA;38.1248175;13.3430333;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CASA DI CURA VALSALVA  SRL;37.5227479;15.0655435;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CASA DI CURA VILLA IGEA SRL;37.5607;15.0740263;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CASA DI CURA VILLA MARGHERITA;38.1346323;13.351667;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CASA DI CURA VILLA SALUS S.A.S.;38.1995894;15.5493879;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CASA DI CURE COSENTINO DI KAROL  S.R.L.;38.1111246;13.3684479;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CASA DI CURE ORESTANO S.R.L.;38.1216829;13.3482703;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CENTRO ANDROS S.R.L.;38.1481511;13.3357985;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CENTRO CLIN.MORGAGNI SRL C/O DI STEF VEL;37.5307612;15.0823848;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;CENTRO RIABIL. VILLA ANGELA;37.5713477;15.086443;Sicilia;Territoriale
SIC;ITG;ITG1;19;CENTRO VACCINALE - ALCAMO;37.9739983;12.9669675;Sicilia;Territoriale
SIC;ITG;ITG1;19;CENTRO VACCINALE - CASTELVETRANO;37.6745708;12.7951333;Sicilia;Territoriale
SIC;ITG;ITG1;19;CENTRO VACCINALE - MARSALA;37.7923182;12.4420857;Sicilia;Territoriale
SIC;ITG;ITG1;19;CENTRO VACCINALE ANTI COVID-19 C/O SEMP;37.5999938;14.0153557;Sicilia;Territoriale
SIC;ITG;ITG1;19;CENTRO VACCINALE ANTI COVID-19 URBAN CENTER;37.5999938;14.0153557;Sicilia;Territoriale
SIC;ITG;ITG1;19;CENTRO VACCINALE ANTI-COVID-19 C/O PROTEZIONE CIVILE;37.5999938;14.0153557;Sicilia;Territoriale
SIC;ITG;ITG1;19;CENTRO VACCINALE SAN  MICHELE;38.1880331;15.5568547;Sicilia;Territoriale
SIC;ITG;ITG1;19;CENTRO VACCINAZIONE ANTI COVID-19 LICATA;37.1017094;13.9373306;Sicilia;Territoriale
SIC;ITG;ITG1;19;CLINICA SANT'AGATA TIGANO SRL;37.527696;15.089368;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;COVID HOSPITAL;37.5999938;14.0153557;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;FOND. IST. S. RAFFAELE - GIGLIO;38.0283103;14.0122396;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;HUMANITAS ISTITUTO CLINICO CATANESE;37.487708;15.0061026;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;I.O.M.I. F.SCALABRINO GANZIRRI;38.2621029;15.6149922;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;IRCCS CENTRO NEUROLESI;38.2054328;15.5195398;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;IRCCS CENTRO NEUROLESI 'BONINO PULEJO';38.1804343;15.5431013;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;IRCCS ISMETT;38.1017248;13.3580155;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;IRCCS NEUROLESI P.O. CANNIZZARO (CT);38.181933;15.5445902;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;IRCCS NEUROLESI P.O.VILLA DELLE GINESTRE;38.1265945;13.2954803;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;ISCAS MORGAGNI NORD SRL;37.6179652;15.0525573;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;IST.ORT. VILLA SALUS I. GALATIOTO SRL;37.2555784;15.2108421;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;IST.RIAB.VILLAG. SAN GIUSEPPE;37.5999938;14.0153557;Sicilia;Territoriale
SIC;ITG;ITG1;19;ISTITUTO CLINICO VIDIMURA SRL;37.530201;15.111409;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;ISTITUTO ONCOLOGICO DEL MEDITERRANEO SPA;37.6072065;15.1068604;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;MATER DEI DI G.NESI & C. S.P.A;37.5116631;15.075553;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;NUOVA CASA DI CURA D`ANNA PIA ASS. SRL;38.097683;13.3353833;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;NUOVA CASA DI CURA DEMMA SRL;38.1211844;13.3432003;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;NUOVO OSPEDALE GARIBALDI - NESIMA;37.5114616;15.0431833;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;OSP. BUCCHERI LA FERLA FATEBENEFRATELLI;38.1058898;13.3859316;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;OSPEDALE 'GIOVANNI PAOLO II° M.P. A.';36.9051478;14.6795583;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;OSPEDALE BUSACCA SCICLI;36.794121;14.699881;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;OSPEDALE CIVICO;38.1048151;13.3576719;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;OSPEDALE CIVICO;38.1048151;13.3576719;Sicilia;Territoriale
SIC;ITG;ITG1;19;OSPEDALE DEI BAMBINI G. DI CRISTINA;38.1093362;13.3559138;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;OSPEDALE DEI BAMBINI G. DI CRISTINA;38.1093362;13.3559138;Sicilia;Territoriale
SIC;ITG;ITG1;19;OSPEDALE GARIBALDI - CENTRO;37.5116343;15.0785217;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;OSPEDALE GENERALE DI ZONA;36.925491;15.1588217;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;OSPEDALE GUZZARDI VITTORIA;36.9543963;14.5449624;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;OSPEDALE MAGGIORE MODICA;36.8396907;14.7658268;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;OSPEDALE REGINA MARGHERITA  COMISO;36.95771;14.6071684;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P. O. 'CARLO BASILOTTA';37.7449146;14.3897392;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P. O. 'FERRO-CAPRA-BRANCIFORTE';37.6526599;14.411323;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P. O. 'M. CHIELLO';37.3980312;14.3781001;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P. O. 'UMBERTO I';37.0741234;15.2837;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O.  F.LLI PARLAPIANO - RIBERA;37.503265;13.2713472;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O.  LIPARI;38.4936623;14.9272044;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. 'B. NAGAR' - PANTELLERIA;36.83498;11.94436;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. 'BARONE-ROMEO' PATTI;38.1414171;14.9687621;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. 'G. FOGLIANI' MILAZZO;38.188776;15.2525926;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. 'NUOVO CUTRONI ZODDA' BARCELLONA;38.1520632;15.2216912;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. 'SS. SALVATORE' MISTRETTA;37.92834089999999;14.3580801;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. BARONE LOMBARDO - CANICATTI';37.3526077;13.8342088;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. BASSO RAGUSA MILITELLO;37.2775386;14.7962179;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. CASTIGLIONE PRESTIANNI BRONTE;37.7890968;14.8360438;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. CIVICO PARTINICO;38.037556;13.11546;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. DEI BIANCHI CORLEONE;37.8163101;13.2984572;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. DI MARIA AVOLA;36.925491;15.1588217;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. G. F. INGRASSIA;37.6564541;14.6385824;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. GIOVANNI PAOLO II;36.9051478;14.6795583;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. GRAVINA E S. PIETRO CALTAGIRONE;37.1053657;14.4928846;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. M. IMMACOLATA  LONGO;37.5848401;13.7468279;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. MADONNA DELL'ALTO - PETR. SOTTANA;37.8318879;14.0501437;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. MARIA SS.ADDOLORATA BIANCAVILLA;37.6468834;14.8719943;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. MUSCATELLO AUGUSTA;37.2458384;15.2347504;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. S. ANTONIO ABATE  - TRAPANI;38.0279327;12.5496954;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. S. CIMINO TERMINI IMERESE;37.9834983;13.6860693;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. S. GIACOMO D'ALTOPASSO LICATA;37.1071973;13.9247833;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. S. GIOVANNI DI DIO;37.352124;13.6077675;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. S. MARTA E S. VENERA ACIREALE;37.6162722;15.143121;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. SAN VITO E SANTO SPIRITO -ALCAMO;38.1189873;13.3556152;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. SANT'ELIA (EX AO);34.0165251;-118.2905363;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. SS. SALVATORE PATERNÒ;37.571596;14.8989845;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. SUOR CECILIA BASAROCCO;37.1520607;14.3848288;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. UMBERTO I (EX A.O.);37.0741234;15.2837;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. V.EMANUELE II CASTELVETRANO;37.6809205;12.7942716;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. VILLA DELLE GINESTRE;38.1265945;13.2954803;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. VILLA SOFIA;38.1548332;13.3370703;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. VITTORIO EMANUELE (EX AO);37.5038839;15.0766798;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O. VITTORIO EMANUELE III - SALEMI;37.8290733;12.8028249;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O.' S. VINCENZO' TAORMINA;37.8460206;15.2788288;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O.ABELE AJELLO-MAZARA D.VALLO;37.6571295;12.6005281;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;P.O.PAOLO BORSELLINO - MARSALA;37.7949159;12.498512;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;POLIAMBUL. SPECIAL.  MILAZZO;38.217235;15.2388777;Sicilia;Territoriale
SIC;ITG;ITG1;19;POLIAMBULATORIO;37.6590755;13.1216853;Sicilia;Territoriale
SIC;ITG;ITG1;19;POLIAMBULATORIO  SAN LUIGI;36.8310308;14.9772446;Sicilia;Territoriale
SIC;ITG;ITG1;19;POLIAMBULATORIO ACIREALE;37.5761179;15.1718154;Sicilia;Territoriale
SIC;ITG;ITG1;19;POLIAMBULATORIO ADRANO;37.659913;14.8339964;Sicilia;Territoriale
SIC;ITG;ITG1;19;POLIAMBULATORIO BELPASSO;37.5915425;14.9762641;Sicilia;Territoriale
SIC;ITG;ITG1;19;POLIAMBULATORIO GRAVINA;37.5655006;15.0648117;Sicilia;Territoriale
SIC;ITG;ITG1;19;POLIAMBULATORIO RANDAZZO;37.8756553;14.9472572;Sicilia;Territoriale
SIC;ITG;ITG1;19;POLIAMBULATORIO SAN GIORGIO;36.8311987;14.771337;Sicilia;Territoriale
SIC;ITG;ITG1;19;PRESIDIO OSPEDALIERO GASPARE RODOLICO;37.5293467;15.0693326;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;PRESIDIO OSPEDALIERO PIEMONTE;38.181933;15.5445902;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;PRESIDIO OSPEDALIERO S.MARCO;37.4798414;15.0363461;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;PRESIDIO OSPEDALIERO VITTORIO EMANUELE;37.5042251;15.0765711;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;PRIVATE HOSPITAL ARGENTO SRL;37.519859;15.0600801;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;PTA CORLEONE;37.8138168;13.298785;Sicilia;Territoriale
SIC;ITG;ITG1;19;PTA SAN LUIGI COVID;37.5228705;15.0758654;Sicilia;Territoriale
SIC;ITG;ITG1;19;R.S.A SANT'ANGELO SOC. COOP. A.R.L.;38.1009638;13.3316784;Sicilia;Territoriale
SIC;ITG;ITG1;19;REM RADIOTERAPIA CATANIA S.R.L.;37.5145422;15.0814171;Sicilia;Territoriale
SIC;ITG;ITG1;19;RSA CASA SAN CALOGERO - OPERA DON GUANELLA;37.29001650000001;13.7981725;Sicilia;Territoriale
SIC;ITG;ITG1;19;S.GIOVANNI DI DIO E S.ISIDORO GIARRE;37.7243529;15.1697769;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;SO.GE.SA.SPA.C.DI.C.S.BARBARA;37.0788112;14.2088547;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;STABILIMENTO OSPED. S. AGATA MILITELLO;38.0663717;14.6273949;Sicilia;Ospedaliero
SIC;ITG;ITG1;19;VILLA S. TERESA S.R.L.;38.0924774;13.513064;Sicilia;Territoriale
TOS;ITI;ITI1;9;A.N.F.F.A.S.;43.81579869999999;11.2810641;Toscana;Territoriale
TOS;ITI;ITI1;9;AIAS;42.8056744;10.1571956;Toscana;Territoriale
TOS;ITI;ITI1;9;ALFA COLUMBUS;43.7706774;11.0994034;Toscana;Territoriale
TOS;ITI;ITI1;9;AMB. H.CIV. S.ABATE PONTR. ATT;43.7779818;11.2751608;Toscana;Territoriale
TOS;ITI;ITI1;9;AMB. N. FREDIANI;43.7710513;11.2486208;Toscana;Territoriale
TOS;ITI;ITI1;9;AMB. OPA- DIPART. MATER, INFAN;42.3657375;-71.2585661;Toscana;Territoriale
TOS;ITI;ITI1;9;AMB. SALUTE MENTALE FI GOZZINI;43.85364;10.5296101;Toscana;Territoriale
TOS;ITI;ITI1;9;AMB. VILLA GRAZIANI;43.3591667;10.4613889;Toscana;Territoriale
TOS;ITI;ITI1;9;AMBULATORI SPECIALISTICA SOLLI;43.7710513;11.2486208;Toscana;Territoriale
TOS;ITI;ITI1;9;AMBULATORIO  CAMPO DI MARTE;43.7743812;11.2905966;Toscana;Territoriale
TOS;ITI;ITI1;9;AMBULATORIO EX-CESER;43.7710513;11.2486208;Toscana;Territoriale
TOS;ITI;ITI1;9;ANTONIO RICCI CENTRO DIURNO;43.7710513;11.2486208;Toscana;Territoriale
TOS;ITI;ITI1;9;AZ. OSPEDALIERO - UNIVERSITARIA CAREGGI;43.8069984;11.2478098;Toscana;Ospedaliero
TOS;ITI;ITI1;9;AZIENDA OSPEDALIERA MEYER;43.8049052;11.2431908;Toscana;Ospedaliero
TOS;ITI;ITI1;9;AZIENDA OSPEDALIERA UNIVERSITARIA SENESE;43.3431772;11.3272801;Toscana;Ospedaliero
TOS;ITI;ITI1;9;AZIENDA OSPEDALIERO-UNIVERSITARIA PISANA;43.7217638;10.395631;Toscana;Ospedaliero
TOS;ITI;ITI1;9;AZIENDA USL TOSCANA CENTRO;43.9350518;10.9183529;Toscana;Ospedaliero
TOS;ITI;ITI1;9;AZIENDA USL TOSCANA NORD-OVEST;43.6835734;10.4400613;Toscana;Ospedaliero
TOS;ITI;ITI1;9;AZIENDA USL TOSCANA SUD-EST;43.4587425;11.8694026;Toscana;Ospedaliero
TOS;ITI;ITI1;9;C.D. L'AQUILONE;42.5928627;11.2771126;Toscana;Territoriale
TOS;ITI;ITI1;9;C.D.A. LE PERLE;41.0528297;-73.5405273;Toscana;Territoriale
TOS;ITI;ITI1;9;C.D.A. REGINA ELENA AZIENDA SP;43.7710513;11.2486208;Toscana;Territoriale
TOS;ITI;ITI1;9;C.D.EX STAMPERIA-ED.KRAEPELIN;43.7710513;11.2486208;Toscana;Territoriale
TOS;ITI;ITI1;9;C.D.PSICHIATRICO LA LUNA AZZUR;43.7710513;11.2486208;Toscana;Territoriale
TOS;ITI;ITI1;9;C.D.PSICHIATRICO SAN FREDIANO;43.5375933;10.588341;Toscana;Territoriale
TOS;ITI;ITI1;9;C.DIURNO CELEBROLESI F.PRIMI;43.88856879999999;11.1131391;Toscana;Territoriale
TOS;ITI;ITI1;9;CASA DELLA SALUTE CASTIGLION F;43.346694;11.914095;Toscana;Territoriale
TOS;ITI;ITI1;9;CASA DELLA SALUTE VERNIO;44.0542153;11.1547709;Toscana;Territoriale
TOS;ITI;ITI1;9;CASA DI CURA M.D. BARBANTINI;43.8418418;10.5102844;Toscana;Territoriale
TOS;ITI;ITI1;9;CASA DI CURA VILLA TIRRENA;43.53767370000001;10.3074627;Toscana;Territoriale
TOS;ITI;ITI1;9;CASA DI RECLUSIONE DI PORTO AZ;42.7655758;10.4026204;Toscana;Territoriale
TOS;ITI;ITI1;9;CD ALZHEIMER DOMUS AUREA;44.1034009;10.4051093;Toscana;Territoriale
TOS;ITI;ITI1;9;CD IL GRANAIO;42.78079930000001;11.024823;Toscana;Territoriale
TOS;ITI;ITI1;9;CDSD INSIEME;43.776134;11.250545;Toscana;Territoriale
TOS;ITI;ITI1;9;CENTRO DIURNO ALZHEIMER E.PELU;43.79410559999999;11.2504856;Toscana;Territoriale
TOS;ITI;ITI1;9;CENTRO DIURNO ALZHEIMER PONTRE;43.79410559999999;11.2504856;Toscana;Territoriale
TOS;ITI;ITI1;9;CENTRO DIURNO ALZHEIMER VILLAF;43.79410559999999;11.2504856;Toscana;Territoriale
TOS;ITI;ITI1;9;CENTRO DIURNO ANZIANI;43.8598423;10.819485;Toscana;Territoriale
TOS;ITI;ITI1;9;CENTRO DIURNO IL CODERINO;43.8520151;11.0328395;Toscana;Territoriale
TOS;ITI;ITI1;9;CENTRO DIURNO KOCH;43.79410559999999;11.2504856;Toscana;Territoriale
TOS;ITI;ITI1;9;CENTRO DIURNO RIAB PSICHIATRIC;43.5886189;10.4783485;Toscana;Territoriale
TOS;ITI;ITI1;9;CENTRO DIURNO SALUTE MENTALE A;43.6792202;10.5147525;Toscana;Territoriale
TOS;ITI;ITI1;9;CENTRO DIURNO VILLA RUBINI MAN;43.3244684;11.3284495;Toscana;Territoriale
TOS;ITI;ITI1;9;CENTRO HANDICAP VIA S. GAETANO;43.5446736;10.3208603;Toscana;Territoriale
TOS;ITI;ITI1;9;CENTRO POLITANO PSICOTICI;43.7710513;11.2486208;Toscana;Territoriale
TOS;ITI;ITI1;9;CENTRO RIABILITAZ. S.CATERINA;43.5889735;10.479158;Toscana;Territoriale
TOS;ITI;ITI1;9;CENTRO SALUTE MENTALE EMPOLI;43.7111843;10.9483749;Toscana;Territoriale
TOS;ITI;ITI1;9;CENTRO SALUTE MENTALE LA BADIA;43.6883938;10.8228326;Toscana;Territoriale
TOS;ITI;ITI1;9;CENTRO SEMIRESIDENZIALE N. FRE;43.7710513;11.2486208;Toscana;Territoriale
TOS;ITI;ITI1;9;CENTRO SOCIO SANITARIO LIVORNO;43.5333671;10.3384137;Toscana;Territoriale
TOS;ITI;ITI1;9;CENTRO SOCIO SANITARIO ROSIGNA;43.3905487;10.4548902;Toscana;Territoriale
TOS;ITI;ITI1;9;CENTRO TER RIAB PESCIA;43.90732089999999;10.6891311;Toscana;Territoriale
TOS;ITI;ITI1;9;COMUNITA TERAPEUTICA LA BADIA;43.6653382;10.6321452;Toscana;Territoriale
TOS;ITI;ITI1;9;CONSULTORIO  OSP. S.FRANC.;43.7710513;11.2486208;Toscana;Territoriale
TOS;ITI;ITI1;9;CONSULTORIO CALENZANO;43.8617044;11.1386065;Toscana;Territoriale
TOS;ITI;ITI1;9;CONSULTORIO DI AGLIANA;43.9012845;11.004307;Toscana;Territoriale
TOS;ITI;ITI1;9;CONSULTORIO FAMILIARE PIOMBINO;42.93191350000001;10.5202103;Toscana;Territoriale
TOS;ITI;ITI1;9;CONSULTORIO MONSUMMANO T.;43.85961289999999;10.8176839;Toscana;Territoriale
TOS;ITI;ITI1;9;CONSULTORIO QUARRATA;43.8593663;10.9858986;Toscana;Territoriale
TOS;ITI;ITI1;9;CONSULTORIO SAN MARCELLO;44.0562158;10.7887572;Toscana;Territoriale
TOS;ITI;ITI1;9;COOP.HUMANITAS AGENZIA TERRITO;43.8097132;11.0294922;Toscana;Territoriale
TOS;ITI;ITI1;9;CSM AULLA;44.0334701;10.1362477;Toscana;Territoriale
TOS;ITI;ITI1;9;DIS.SOC.SAN.MARINA DI CARRARA;44.0359679;10.0438256;Toscana;Territoriale
TOS;ITI;ITI1;9;DISTR.SOCIO SANITARIO REGGELLO;43.6830269;11.5349934;Toscana;Territoriale
TOS;ITI;ITI1;9;DISTRETTO  MASSA CENTRO CONSUL;44.04073169999999;10.1414242;Toscana;Territoriale
TOS;ITI;ITI1;9;DISTRETTO DI AVENZA;44.0482312;10.0580149;Toscana;Territoriale
TOS;ITI;ITI1;9;EX FILANDA;43.90325139999999;10.6908556;Toscana;Territoriale
TOS;ITI;ITI1;9;FONDAZIONE CNR-RT G. MONASTERIO;43.7192589;10.4240063;Toscana;Ospedaliero
TOS;ITI;ITI1;9;H S.GIUSEPPE BOCCACCIO AMB ASS;43.7710513;11.2486208;Toscana;Territoriale
TOS;ITI;ITI1;9;IST.RIAB. VILLAGGIO DELLA CONS;43.7753814;11.83868;Toscana;Territoriale
TOS;ITI;ITI1;9;ISTITUTO DI RIABILITAZIONE DI;43.446998;11.828263;Toscana;Territoriale
TOS;ITI;ITI1;9;KEPOS CENTRO DIURNO;43.8755707;11.0954743;Toscana;Territoriale
TOS;ITI;ITI1;9;LABORATORIO ITACA C.TRO DIURNO;43.8743432;11.0919092;Toscana;Territoriale
TOS;ITI;ITI1;9;LO STANZONE CENTRO DIURNO;43.7710513;11.2486208;Toscana;Territoriale
TOS;ITI;ITI1;9;MARINA DI PISA-SPECIALISTICA;43.6627584;10.2815462;Toscana;Territoriale
TOS;ITI;ITI1;9;MEDICINA DEL LAVORO;43.7061785;10.4205109;Toscana;Territoriale
TOS;ITI;ITI1;9;NUOVO OSPEDALE DI PRATO S.STEFANO;43.8906432;11.0642765;Toscana;Ospedaliero
TOS;ITI;ITI1;9;NUOVO OSPEDALE VALDICHIANA S. MARGHERITA;43.2788051;11.9236319;Toscana;Ospedaliero
TOS;ITI;ITI1;9;OSP.  ZONA B.VAL DI CECINA VAL DI CORNIA;43.3152057;10.530538;Toscana;Ospedaliero
TOS;ITI;ITI1;9;OSPEDALE  S.ANDREA   MASSA MARITTIMA;43.04299810000001;10.8893952;Toscana;Ospedaliero
TOS;ITI;ITI1;9;OSPEDALE AREA ARETINA NORD;43.46332810000001;11.873652;Toscana;Ospedaliero
TOS;ITI;ITI1;9;OSPEDALE CECINA;43.3152057;10.530538;Toscana;Territoriale
TOS;ITI;ITI1;9;OSPEDALE CIVILE CASTELDELPIANO;42.8898579;11.5348359;Toscana;Territoriale
